x,y
-58.74773756570725,11.375384715153237
-58.3126168215683,10.489774989692886
-57.75723121727464,9.65818204206564
-57.20184561298098,8.826589094438395
-56.64646000868732,7.994996146811149
-56.09107440439366,7.163403199183903
-55.5356888001,6.331810251556657
-54.91837869257458,5.565273753338225
-54.060416750176266,5.051560501225617
-53.202454807777954,4.537847249113008
-52.34449286537964,4.024133997000399
-51.48653092298133,3.510420744887789
-50.62856898058302,2.9967074927751804
-49.77060703818471,2.482994240662572
-48.9126450957864,1.9692809885499627
-48.00756703818072,1.5702864166384023
-47.03620593871723,1.3326783055624472
-46.06484483925375,1.0950701944864918
-45.09348373979025,0.8574620834105365
-44.122122640326765,0.6198539723345813
-43.15076154086328,0.3822458612586259
-42.17940044139979,0.1446377501826705
-41.18173699645477,0.1198814585646294
-40.18175495488389,0.113888417955894
-39.18177291331301,0.1078953773471587
-38.18179087174214,0.1019023367384233
-37.181808830171256,0.095909296129688
-36.181826788600375,0.0899162555209526
-35.18184020168217,0.0860470873653709
-34.18184166858868,0.0877599244483941
-33.181843135495185,0.0894727615314174
-32.181844602401696,0.0911855986144406
-31.18184606930821,0.0928984356974638
-30.18184753621472,0.094611272780487
-29.18184900312123,0.0963241098635103
-28.181923190983728,0.0872764149283781
-27.18203914798603,0.072048133391159
-26.182155104988333,0.0568198518539398
-25.18227106199064,0.0415915703167206
-24.182387018992934,0.0263632887795015
-23.18250297599524,0.0111350072422823
-22.182587764423747,-0.0
-21.18258776442375,-0.0
-20.18258776442375,-0.0
-19.182587764423754,-0.0
-18.182587764423754,-0.0
-17.182587764423758,-0.0
-16.182587764423758,-0.0
-15.18258776442376,-0.0
-14.18258776442376,-0.0
-13.18258776442376,-0.0
-12.182587764423758,-0.0
-11.182587764423753,-0.0
-10.182587764423747,-0.0
-9.182587764423744,-0.0
-8.18258776442374,-0.0
-7.1825877644237375,-0.0
-6.182587764423741,-0.0
-5.182587764423744,-0.0
-4.182587764423747,-0.0
-3.18258776442375,-0.0
-3.1,-0.0
